Year,Row,Nr.,Name,Geboren,Aufnahme,Gestorben,Fachsektion,Link
1937,29,,Søren Sørensen,9. Jan. 1868,,13. Feb. 1939,Chemie,/wiki/S%C3%B8ren_S%C3%B8rensen_(Chemiker)
1937,30,,Matsujiro Takenouchi,1884,,1977,Pathologie,
1937,31,,Ferdinand Trendelenburg,25. Juni 1896,,19. Nov. 1973,Physik,/wiki/Ferdinand_Trendelenburg
1937,32,,Carl Troll,24. Dez. 1899,,21. Juli 1975,Geographie,/wiki/Carl_Troll
1937,33,,Hermann Zeller,1882,,1961,Veterinärmedizin,
1937,34,,Bruno von Freyberg,22. März 1894,,3. Juni 1981,Geologie und Paläontologie,/wiki/Bruno_von_Freyberg
1937,35,,Bolko von Richthofen,13. Sep. 1899,,18. März 1983,Anthropologie,/wiki/Bolko_von_Richthofen
1937,36,,Ferenc von Tompa,6. Jan. 1893,,9. Feb. 1945,Anthropologie,/wiki/Ferenc_von_Tompa
1938,0,,Narziß Ach,29. Okt. 1871,,25. Juli 1946,"Psychiatrie, med. Psychologie und Neurologie",/wiki/Narzi%C3%9F_Ach
1938,1,,Roman August Adelheim,2. Aug. 1881,,7. Nov. 1938,Pathologie,/wiki/Roman_August_Adelheim
1938,2,,Pedro Belou,1884,,1954,Anatomie,
1938,3,,Karl-Friedrich Bonhoeffer,13. Jan. 1899,,15. Mai 1957,Physikalische Chemie,/wiki/Karl-Friedrich_Bonhoeffer
1938,4,,Philipp Broemser,20. Juli 1886,,11. Nov. 1940,Physiologie,/wiki/Philipp_Broemser
1938,5,,Aristide Busi,1874,,1939,Medizinische Radiologie und Nuklearmedizin,
1938,6,,Hans Böker,14. Nov. 1886,,28. Apr. 1939,Anatomie,/wiki/Hans_B%C3%B6ker
1938,7,,Abraham Esau,7. Juni 1884,,12. Mai 1955,Physik,/wiki/Abraham_Esau
1938,8,,Robert Feulgen,2. Sep. 1884,,24. Okt. 1955,Physiologie,/wiki/Robert_Feulgen
1938,9,,Wilhelm Filchner,13. Sep. 1877,,7. Mai 1957,Geographie,/wiki/Wilhelm_Filchner
1938,10,,Alfred Fleisch,29. Sep. 1892,,19. Mai 1973,Physiologie,/wiki/Alfred_Fleisch
1938,11,,Seigo Funaoka,1890,,1974,Anatomie,
1938,12,,Viktor Gomoiu,1882,,1960,Wissenschaftsgeschichte,
1938,13,,Karl Groos,10. Dez. 1861,,27. März 1946,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Karl_Groos
1938,14,,Ernst Hanhart,14. März 1891,,5. Sep. 1973,Pathologie,/wiki/Ernst_Hanhart
1938,15,,Martin Kirschner,28. Okt. 1879,,30. Aug. 1942,Chirurgie,"/wiki/Martin_Kirschner_(Mediziner,_1879)"
1938,16,,Fritz Kohlrausch,6. Juli 1884,,17. Sep. 1953,Physik,/wiki/Fritz_Kohlrausch
1938,17,,Paul Kukuk,10. Apr. 1877,,15. Sep. 1967,Geologie und Paläontologie,/wiki/Paul_Kukuk
1938,18,,Paul Kupka,2. Sep. 1866,,27. Apr. 1949,Anthropologie,/wiki/Paul_Kupka
1938,19,,Hermann Leuchs,26. Aug. 1879,,2. Mai 1945,Chemie,/wiki/Hermann_Leuchs
1938,20,,Robert Luther,2. Jan. 1868,,17. Apr. 1945,Astronomie und Astrophysik,/wiki/Robert_Luther_(Chemiker)
1938,21,,Desiderius Miskolczy,1894,,1978,"Psychiatrie, Med. Psychologie und Neurologie",
1938,22,,Wassil Mollow,1875,,1939,Innere Medizin,
1938,23,,Gian Giuseppe Palmieri,1892,,1961,Innere Medizin,
1938,24,,Walter Julius Viktor Schoeller,17. Nov. 1880,,25. Juli 1965,Chemie,/wiki/Walter_Julius_Viktor_Schoeller
1938,25,,Friedrich Schumann,1863,,1940,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Friedrich_Schumann_(Psychologe)
1938,26,,Richard Siebeck,10. Apr. 1883,,15. Mai 1965,Innere Medizin,/wiki/Richard_Siebeck
1938,27,,Charles Spearman,10. Sep. 1863,,17. Sep. 1945,Innere Medizin,/wiki/Charles_Spearman
1938,28,,Georg Stetter,23. Dez. 1895,,14. Juli 1988,Physik,/wiki/Georg_Stetter_(Physiker)
1938,29,,Philipp Stöhr,12. Apr. 1891,,22. Jan. 1979,Anatomie,"/wiki/Philipp_St%C3%B6hr_(Mediziner,_1891)"
1938,30,,Otto Waldmann,2. Okt. 1885,,10. März 1955,Veterinärmedizin,/wiki/Otto_Waldmann
1938,31,,David Meredith Seares Watson,18. Juni 1886,,23. Juli 1973,Geologie und Paläontologie,/wiki/David_Meredith_Seares_Watson
1938,32,,Paul Wels,2. Feb. 1890,,1. Juli 1963,Pharmakologie,/wiki/Paul_Wels
1938,33,,Carl Wesenberg-Lund,22. Dez. 1867,,12. Nov. 1955,Pharmakologie,/wiki/Carl_Wesenberg-Lund
1938,34,,Wilhelm Wirth,26. Juli 1876,,13. Juli 1952,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Wilhelm_Wirth
1938,35,,Edgar Wöhlisch,1890,,1960,Physiologie,/wiki/Edgar_W%C3%B6hlisch
1938,36,,Karl Ziegler,26. Nov. 1898,,11. Aug. 1973,Chemie,/wiki/Karl_Ziegler
1938,37,,Alexander von Muralt,19. Aug. 1903,,28. Mai 1990,Physiologie,/wiki/Alexander_von_Muralt
1939,0,,Hans Wilhelmsson Ahlmann,14. Nov. 1889,,10. März 1974,Geographie,/wiki/Hans_Wilhelmsson_Ahlmann
1939,1,,Kurt Alder,10. Juli 1902,,20. Juni 1958,Chemie,/wiki/Kurt_Alder
1939,2,,Stephan Angeloff,28. Feb. 1878,,1. Okt. 1964,Veterinärmedizin,/wiki/Stephan_Angeloff
1939,3,,Grigore Antipa,1867,,1944,Geographie,
1939,4,,Fritz Baltzer,12. März 1884,,18. März 1974,Zoologie,/wiki/Fritz_Baltzer
1939,5,,Friedrich Becker,12. Juni 1900,,25. Dez. 1985,Astronomie und Astrophysik,/wiki/Friedrich_Becker_(Astronom)
1939,6,,Franz Benesch,1892,,1974,Veterinärmedizin,
1939,7,,Max Beyer,22. Okt. 1894,,14. Nov. 1982,Astronomie und Astrophysik,/wiki/Max_Beyer
1939,8,,Heinrich Bütefisch,24. Feb. 1894,,13. Aug. 1969,Mathematik,/wiki/Heinrich_B%C3%BCtefisch
1939,9,,Pietro Capparoni di Silverio,1868,,1948,Wissenschafts- und Medizingeschichte,
1939,10,,Joan Ciurea,1878,,1944,Veterinärmedizin,
1939,11,,Rudolf Cobet,2. März 1888,,27. Juli 1964,Innere Medizin,/wiki/Rudolf_Cobet
1939,12,,Johannes Dobberstein,19. Sep. 1895,,9. Jan. 1965,Veterinärmedizin,/wiki/Johannes_Dobberstein
1939,13,,Kurt Felix,3. Juni 1888,,2. Aug. 1960,Physiologie,/wiki/Kurt_Felix_(Mediziner)
1939,14,,Franz Frimmel,6. Apr. 1888,,19. Nov. 1957,Landbauwissenschaften,/wiki/Franz_Frimmel
1939,15,,Philipp Furtwängler,21. Apr. 1869,,19. Mai 1940,Mathematik,/wiki/Philipp_Furtw%C3%A4ngler_(Mathematiker)
1939,16,,Eugen Gildemeister,28. Okt. 1878,,8. Mai 1945,Mikrobiologie und Immunologie,/wiki/Eugen_Gildemeister
1939,17,,Alfred Gysi,31. Aug. 1865,,9. Nov. 1957,Stomatologie,/wiki/Alfred_Gysi
1939,18,,Richard Götze,12. Okt. 1890,,17. Dez. 1955,Veterinärmedizin,/wiki/Richard_G%C3%B6tze
1939,19,,Wilhelm Haberling,14. Feb. 1871,,22. Aug. 1940,Wissenschafts- und Medizingeschichte,/wiki/Wilhelm_Haberling
1939,20,,Georg Hohmann,28. Feb. 1880,,5. Okt. 1970,Orthopädie,/wiki/Georg_Hohmann
1939,21,,Gottfried Huber-Pestalozzi,31. März 1877,,11. Okt. 1966,Botanik,/wiki/Gottfried_Huber-Pestalozzi
1939,22,,Olof Hult,1868,,1958,Wissenschafts- und Medizingeschichte,
1939,23,,Otto Kahler,1878,,1946,Oto-Rhino-Laryngologie,"/wiki/Otto_Kahler_(Mediziner,_1878)"
1939,24,,Hans Kappert,1890,,1976,Molekularbiologie und Genetik,
1939,25,,Hermann Kaserer,6. Apr. 1877,,21. Okt. 1955,Landbauwissenschaften,/wiki/Hermann_Kaserer
1939,26,,Wilhelm Kast,8. Feb. 1896,,9. Jan. 1980,Physik,/wiki/Wilhelm_Kast
1939,27,,Balázs Kenyeres,1865,,1940,Gerichtliche Medizin,
1939,28,,Karl Kleist,31. Jan. 1879,,26. Dez. 1960,Gerichtliche Medizin,/wiki/Karl_Kleist_(Mediziner)
1939,29,,Fritz Klute,29. Jan. 1885,,7. Feb. 1952,Geographie,/wiki/Fritz_Klute
1939,30,,Arnold Kohlschütter,6. Juli 1883,,28. Mai 1969,Astronomie und Astrophysik,/wiki/Arnold_Kohlsch%C3%BCtter
1939,31,,Hermann Lautensach,20. Sep. 1886,,20. Mai 1971,Geographie,/wiki/Hermann_Lautensach
1939,32,,Alfred Lottermoser,17. Juli 1870,,27. Apr. 1945,Chemie,/wiki/Alfred_Lottermoser
1939,33,,Franz Lotze,27. Apr. 1903,,23. Feb. 1971,Geologie und Paläontologie,/wiki/Franz_Lotze
1939,34,,John MacFadyean,1853,,1941,Veterinärmedizin,
1939,35,,Heinrich Marzell,23. Jan. 1885,,20. Nov. 1970,Wissenschafts- und Medizingeschichte,/wiki/Heinrich_Marzell
1939,36,,Otto Mayer,1876,,1951,Wissenschafts- und Medizingeschichte,
1939,37,,Karl Meixner,1879,,1955,Gerichtliche Medizin,
1939,38,,Hermann Merkel,7. Juni 1873,,27. Mai 1957,Gerichtliche Medizin,/wiki/Hermann_Merkel_(Mediziner)
1939,39,,Hans Mortensen,1894,,1964,Geographie,/wiki/Hans_Mortensen
1939,40,,Berthold Mueller,14. Jan. 1898,,9. Juli 1976,Gerichtliche Medizin,/wiki/Berthold_Mueller
1939,41,,Ottavio Munerati,1875,,1949,Landbauwissenschaften,
1939,42,,Erich Müller,17. Feb. 1870,,16. Nov. 1948,Physikalische Chemie,/wiki/Erich_M%C3%BCller_(Chemiker)
1939,43,,Oscar Müller,1887,,1956,Stomatologie,
1939,44,,Reinhold F. G. Müller,1882,,1966,Wissenschafts- und Medizingeschichte,/wiki/Reinhold_F._G._M%C3%BCller
1939,45,,Friedrich Müssemeier,1. März 1876,,13. Apr. 1957,Veterinärmedizin,/wiki/Friedrich_M%C3%BCssemeier
1939,46,,Mataro Nagayo,1878,,1941,Pathologie,
1939,47,,Ferenc Orsós,22. Aug. 1879,,25. Juli 1962,Gerichtliche Medizin,/wiki/Ferenc_Ors%C3%B3s
1939,48,,Umberto Pierantoni,1876,,1959,Zoologie,
1939,49,,Oskar Pröscholdt,1878,,1971,Veterinärmedizin,/wiki/Oskar_Pr%C3%B6scholdt
1939,50,,Hugo Rautmann,1879,,1956,Veterinärmedizin,/wiki/Hugo_Rautmann
1939,51,,Richard Reinhardt,1. Apr. 1874,,23. Dez. 1967,Veterinärmedizin,/wiki/Richard_Reinhardt_(Tiermediziner)
1939,52,,Franz Rosenbusch,1887,,1969,Veterinärmedizin,
1939,53,,Johann Heinrich Sandstede,20. März 1859,,28. Feb. 1951,Botanik,/wiki/Johann_Heinrich_Sandstede
1939,54,,Heinrich Schmitthenner,3. Mai 1887,,19. Feb. 1957,Geographie,/wiki/Heinrich_Schmitthenner
1939,55,,Werner Schulemann,4. Mai 1888,,20. Juni 1975,Pharmakologie,/wiki/Werner_Schulemann
1939,56,,Gustav Schwantes,18. Sep. 1881,,17. Nov. 1960,Anthropologie,/wiki/Gustav_Schwantes
1939,57,,Pál Teleki,1. Nov. 1879,,3. Apr. 1941,Geographie,/wiki/P%C3%A1l_Teleki
1939,58,,Guttorm Toverud,1896,,1969,Stomatologie,
1939,59,,Ehrhard Voigt,28. Juli 1905,,22. Nov. 2004,Geologie und Paläontologie,/wiki/Ehrhard_Voigt
1939,60,,Leon Wachholz,20. Juni 1867,14. Aug.,1. Dez. 1942,Gerichtliche Medizin,/wiki/Leon_Wachholz
1939,61,,Arvo Ylppö,27. Okt. 1887,,28. Jan. 1992,Pädiatrie,/wiki/Arvo_Ylpp%C3%B6
1939,62,,Ernst Zinner,2. Feb. 1886,,30. Aug. 1970,Astronomie und Astrophysik,/wiki/Ernst_Zinner
1939,63,,Levinus de Blieck,1878,,1965,Veterinärmedizin,
1939,64,,Louis van Vuuren,23. Juli 1873,,12. Juli 1951,Geographie,/wiki/Louis_van_Vuuren
1940,0,,Eberhard Ackerknecht,11. Juni 1883,,2. Okt. 1968,Veterinärmedizin,/wiki/Eberhard_Ackerknecht
1940,1,,Karl Amersbach,6. Okt. 1884,,6. Apr. 1952,Oto-Rhino-Laryngologie,/wiki/Karl_Amersbach
1940,2,,Willy Baensch,5. Feb. 1893,,1. Nov. 1972,Medizinische Radiologie und Nuklearmedizin,/wiki/Willy_Baensch
1940,3,,Otto Barsch,5. Nov. 1879,,6. Okt. 1946,Geologie und Paläontologie,/wiki/Otto_Barsch
1940,4,,Walter Behrmann,22. Mai 1882,,3. Mai 1955,Geographie,/wiki/Walter_Behrmann_(Geograph)
1940,5,,Ewald Berge,15. Nov. 1891,,27. Juli 1974,Veterinärmedizin,/wiki/Ewald_Berge
1940,6,,Alfred Brüggemann,2. Juli 1882,,3. Juli 1971,Oto-Rhino-Laryngologie,/wiki/Alfred_Br%C3%BCggemann_(Mediziner)
1940,7,,Lorenz Böhler,15. Jan. 1885,,20. Jan. 1973,Chemie,/wiki/Lorenz_B%C3%B6hler
1940,8,,Antonio Cazzaniga,1885,,1973,Gerichtliche Medizin,
1940,9,,Salvatore Citelli,1875,,1947,Oto-Rhino-Laryngologie,
1940,10,,Edgar David Coolidge,15. Juli 1881,,12. Aug. 1967,Stomatologie,/wiki/Edgar_David_Coolidge
1940,11,,Carl Wilhelm Correns,19. Mai 1893,,29. Aug. 1980,"Mineralogie, Kristallographie und Petrologie",/wiki/Carl_Wilhelm_Correns
1940,12,,Nicolaos Criticos,1886,,1947,Geophysik und Meteorologie,
1940,13,,Max Dohrn,30. Aug. 1874,,17. Juni 1943,Chemie,/wiki/Max_Dohrn
1940,14,,Hermann Dold,5. Okt. 1882,,31. Okt. 1962,Mikrobiologie und Immunologie,/wiki/Hermann_Dold_(Mediziner)
1940,15,,Friedrich Drescher-Kaden,1894,,1988,"Mineralogie, Kristallographie und Petrologie",/wiki/Friedrich_Drescher-Kaden
1940,16,,Hans Eppinger junior,5. Jan. 1879,,25. Sep. 1946,Innere Medizin,/wiki/Hans_Eppinger_junior
1940,17,,Otto Erdmannsdörffer,11. März 1876,,19. Apr. 1955,"Mineralogie, Kristallographie und Petrologie",/wiki/Otto_Erdmannsd%C3%B6rffer
1940,18,,Pentti Eskola,8. Jan. 1883,,6. Dez. 1964,"Mineralogie, Kristallographie und Petrologie",/wiki/Pentti_Eskola_(Geologe)
1940,19,,Guido Fanconi,1. Jan. 1892,,10. Okt. 1979,Pädiatrie,/wiki/Guido_Fanconi
1940,20,,Karl Fischer,11. März 1868,,2. Mai 1943,Geophysik und Meteorologie,/wiki/Karl_Fischer_(Hydrologe)
1940,21,,Karl Freudenberg,29. Jan. 1886,,3. Apr. 1983,Chemie,/wiki/Karl_Freudenberg_(Chemiker)
1940,22,,Gino Frontali,1889,,1963,Pädiatrie,
1940,23,,Tanemoto Furuhata,1891,,1975,Gerichtliche Medizin,
1940,24,,Walther Gerlach,1. Aug. 1889,,10. Aug. 1979,Physik,/wiki/Walther_Gerlach
1940,25,,Otto Geßner,23. Aug. 1895,,30. Mai 1968,Pharmakologie,/wiki/Otto_Ge%C3%9Fner
1940,26,,Heinrich Gins,21. Juli 1883,,4. Feb. 1968,Mikrobiologie und Immunologie,/wiki/Heinrich_Gins
1940,27,,Eduard Glanzmann,12. Apr. 1887,,2. Feb. 1959,Pädiatrie,/wiki/Eduard_Glanzmann
1940,28,,Hugo Gross,9. Nov. 1888,,1. Nov. 1968,Botanik,/wiki/Hugo_Gross
1940,29,,Eduard Grüneisen,26. Mai 1877,,5. Apr. 1949,Physik,/wiki/Eduard_Gr%C3%BCneisen
1940,30,,Nicolai Guleke,25. Apr. 1878,,4. Apr. 1958,Chirurgie,/wiki/Nicolai_Guleke
1940,31,,Alfred Güttich,12. Apr. 1883,,10. Jan. 1948,Oto-Rhino-Laryngologie,/wiki/Alfred_G%C3%BCttich
1940,32,,Ernst Haase,1871,,1959,"Mineralogie, Kristallographie und Petrologie",/wiki/Ernst_Haase_(P%C3%A4dagoge)
1940,33,,Oskar Eduard Carl Hackl,1886,,1962,Chemie,
1940,34,,Hugo Hassinger,8. Nov. 1877,,13. März 1952,Geographie,/wiki/Hugo_Hassinger
1940,35,,Hermann Haupt,24. Jan. 1873,,2. Juni 1959,Botanik,/wiki/Hermann_Haupt_(Entomologe)
1940,36,,Franz Heritsch,26. Dez. 1882,,17. Apr. 1945,Botanik,/wiki/Franz_Heritsch
1940,37,,Gottwalt Christian Hirsch,14. Nov. 1888,,14. März 1972,Zellbiologie,/wiki/Gottwalt_Christian_Hirsch
1940,38,,David Jacobus Hissink,1874,,1956,Landbauwissenschaften,/wiki/David_Jacobus_Hissink
1940,39,,Gunnar Holmgren,1875,,1954,Oto-Rhino-Laryngologie,
1940,40,,Walter Hückel,18. Feb. 1895,,4. Jan. 1973,Chemie,/wiki/Walter_H%C3%BCckel
1940,41,,Adolf Jarisch junior,23. Feb. 1891,,31. Aug. 1965,Pharmakologie,/wiki/Adolf_Jarisch_junior
1940,42,,Karl Wilhelm Jötten,4. März 1886,,13. Mai 1958,Mikrobiologie und Immunologie,/wiki/Karl_Wilhelm_J%C3%B6tten
1940,43,,Walter Kikuth,21. Dez. 1896,,5. Juli 1968,Pathologie,/wiki/Walter_Kikuth
1940,44,,Wilhelm Klemm,5. Jan. 1896,,24. Okt. 1985,Chemie,/wiki/Wilhelm_Klemm_(Chemiker)
1940,45,,Otto Koehler,20. Dez. 1889,,7. Jan. 1974,Zoologie,/wiki/Otto_Koehler_(Verhaltensforscher)
1940,46,,Werner Kolhörster,28. Dez. 1887,,5. Aug. 1946,Geophysik und Meteorologie,/wiki/Werner_Kolh%C3%B6rster
1940,47,,Walther Kossel,4. Jan. 1888,,22. Mai 1956,Physik,/wiki/Walther_Kossel
1940,48,,Jenő Kramár,1895,,1981,Pädiatrie,
1940,49,,Oswald Kroh,15. Dez. 1887,,11. Sep. 1955,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Oswald_Kroh
1940,50,,Thilo Krumbach,1874,,1949,Zoologie,/wiki/Thilo_Krumbach
1940,51,,Wilhelm Lange,21. Okt. 1875,,12. Jan. 1954,Oto-Rhino-Laryngologie,"/wiki/Wilhelm_Lange_(Mediziner,_1875)"
1940,52,,Raphael Liesegang,1. Nov. 1869,,13. Nov. 1947,Chemie,/wiki/Raphael_Liesegang
1940,53,,Johannes Lindhard,1870,,1947,Physiologie,
1940,54,,Theodor Lochte,1864,,1953,Gerichtliche Medizin,
1940,55,,Herbert Louis,12. März 1900,,11. Juli 1985,Geographie,/wiki/Herbert_Louis_(Geograph)
1940,56,,Arthur Läwen,6. Feb. 1876,,30. Jan. 1958,Chirurgie,/wiki/Arthur_L%C3%A4wen
1940,57,,Werner Lüdi,11. Okt. 1888,,29. Feb. 1968,Botanik,/wiki/Werner_L%C3%BCdi_(Botaniker)
1940,58,,Erhard Lüscher,1894,,1979,Oto-Rhino-Laryngologie,
1940,59,,Otto Mangold,6. Nov. 1891,,2. Juli 1962,Zoologie,/wiki/Otto_Mangold
1940,60,,Karl Marbe,31. Aug. 1869,,2. Jan. 1953,Physiologie,/wiki/Karl_Marbe
1940,61,,Hermann Marx,1877,,1953,Oto-Rhino-Laryngologie,/wiki/Hermann_Marx_(Mediziner)
1940,62,,Ludwig Meyer,1894,,1964,Landbauwissenschaften,
1940,63,,Eduard Miloslavich,1884,,1952,Gerichtliche Medizin,
1940,64,,Giuseppe Moriani,1878,,1951,Gerichtliche Medizin,
1940,65,,Kurt Mothes,3. Nov. 1900,,12. Feb. 1983,Botanik,/wiki/Kurt_Mothes
1940,66,,Paul Mulzer,8. Mai 1880,,5. Feb. 1947,Botanik,/wiki/Paul_Mulzer
1940,67,,Lotte Möller,17. Juni 1893,,22. Juni 1973,Geographie,/wiki/Lotte_M%C3%B6ller
1940,68,,Max Nadoleczny-Millioud,1874,,28. Apr.,Oto-Rhino-Laryngologie,
1940,69,,Max Nonne,13. Jan. 1861,,12. Aug. 1959,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Max_Nonne
1940,70,,Wilhelm Nonnenbruch,6. Nov. 1887,,3. Feb. 1955,Innere Medizin,/wiki/Wilhelm_Nonnenbruch
1940,71,,Ernst Nottbohm,11. März 1879,,28. Nov. 1942,Chemie,/wiki/Ernst_Nottbohm
1940,72,,Silvio Palazzi,1892,,1979,Stomatologie,
1940,73,,Vincenzo Mario Palmieri,16. Juli 1899,,23. Dez. 1994,Gerichtliche Medizin,/wiki/Vincenzo_Mario_Palmieri
1940,74,,Francesco Pentimalli,1885,,1958,Pathologie,
1940,75,,Heinrich Pette,23. Nov. 1887,,2. Okt. 1964,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Heinrich_Pette
1940,76,,Osvaldo Polimanti,1869,,1948,Physiologie,
1940,77,,Paul Range,1. Mai 1879,,29. Aug. 1952,Geologie und Paläontologie,/wiki/Paul_Range
1940,78,,Eduard Rehn,20. Jan. 1880,,10. Mai 1972,Chirurgie,/wiki/Eduard_Rehn
1940,79,,Johann Heinrich Rille,10. Dez. 1884,,14. Dez. 1956,Dermatologie,/wiki/Johann_Heinrich_Rille
1940,80,,Ernst Rodenwaldt,5. Aug. 1878,,4. Juni 1965,Mikrobiologie und Immunologie,/wiki/Ernst_Rodenwaldt
1940,81,,Angel Roffo,1882,,1947,Pathologie,
1940,82,,Max Samec,27. Juni 1881,,1. Juli 1964,Chemie,/wiki/Max_Samec
1940,83,,Friedrich Sander,19. Nov. 1889,,29. Nov. 1971,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Friedrich_Sander_(Psychologe)
1940,84,,Fritz Schellong,10. Sep. 1891,,18. Jan. 1953,Innere Medizin,/wiki/Fritz_Schellong
1940,85,,Richard Scherb,1890,,1955,Orthopädie,
1940,86,,Oskar Schmieder,27. Jan. 1891,,12. Feb. 1980,Geographie,/wiki/Oskar_Schmieder
1940,87,,Robert Schwarz,17. Dez. 1887,,13. Juni 1963,Chemie,/wiki/Robert_Schwarz_(Chemiker)
1940,88,,Fritz Schönberg,1897,,1963,Veterinärmedizin,
1940,89,,Josef Schüller,1888,,1968,Pharmakologie,/wiki/Josef_Sch%C3%BCller
1940,90,,Oskar Seifried,1896,,1947,Veterinärmedizin,
1940,91,,Jakob Seiler,1886,,1970,Zoologie,/wiki/Jakob_Seiler
1940,92,,George Harrison Shull,15. Apr. 1874,,28. Sep. 1954,Botanik,/wiki/George_Harrison_Shull
1940,93,,Kurt Spangenberg,1. Apr. 1889,,25. Jan. 1957,"Mineralogie, Kristallographie und Petrologie",/wiki/Kurt_Spangenberg
1940,94,,Erich Spengler,27. Mai 1886,,14. März 1962,Geologie und Paläontologie,/wiki/Erich_Spengler
1940,95,,Bodo Spiethoff,15. Nov. 1875,,24. Aug. 1948,Dermatologie,/wiki/Bodo_Spiethoff_(Mediziner)
1940,96,,Georg Statz,1894,,1945,Zoologie,/wiki/Georg_Statz
1940,97,,Otto Steurer,9. Nov. 1893,,29. Juli 1959,Oto-Rhino-Laryngologie,/wiki/Otto_Steurer
1940,98,,Alfred Stühmer,28. Feb. 1885,,2. Juni 1957,Dermatologie,/wiki/Alfred_St%C3%BChmer
1940,99,,Franz Termer,5. Juli 1894,,15. Apr. 1968,Anthropologie,/wiki/Franz_Termer
1940,100,,Nikolai Wladimirowitsch Timofejew-Ressowski,20. Sep. 1900,,28. März 1981,Zellbiologie,/wiki/Nikolai_Wladimirowitsch_Timofejew-Ressowski
1940,101,,Walther Vogt,1888,,1941,Anatomie,
1940,102,,Richard Wagner,23. Okt. 1893,,19. Dez. 1970,Physiologie,"/wiki/Richard_Wagner_(Mediziner,_1893)"
1940,103,,Erik Waller,1875,,1955,Chirurgie,/wiki/Erik_Waller_(Mediziner)
1940,104,,Arvid Wallgren,1889,,1973,Pädiatrie,
1940,105,,Hans Weinert,14. Apr. 1887,,7. März 1967,Anthropologie,/wiki/Hans_Weinert
1940,106,,Conrad Weygand,8. Nov. 1890,,18. Apr. 1945,Chemie,/wiki/Conrad_Weygand
1940,107,,Wilhelm Witter,11. Nov. 1866,,16. Okt. 1949,Geologie und Paläontologie,/wiki/Wilhelm_Witter
1940,108,,Karl Lothar Wolf,14. Feb. 1901,,3. Feb. 1969,Physikalische Chemie,/wiki/Karl_Lothar_Wolf
1940,109,,Karl Zieler,1874,,1945,Dermatologie,/wiki/Karl_Zieler
1940,110,,Hermann Maximiliaan de Burlet,1883,,1958,Anatomie,/wiki/Hermann_Maximiliaan_de_Burlet
1940,111,,Gustav Johannes von Allesch,25. Okt. 1882,,11. Juni 1967,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Gustav_Johannes_von_Allesch
1940,112,,Resző von Soó,1903,,1980,Botanik,
1940,113,,Hermann von Wissmann,2. Sep. 1895,,5. Sep. 1979,Geographie,/wiki/Hermann_von_Wissmann_(Geograph)
1941,0,,Johann Daniel Achelis,7. Juni 1898,,21. Sep. 1963,Physiologie,/wiki/Johann_Daniel_Achelis
1941,1,,Buntaro Adachi,15. Juni 1865,,1. Apr. 1945,Anthropologie,/wiki/Buntaro_Adachi
1941,2,,Julius Bartels,17. Aug. 1899,,6. März 1964,Geophysik und Meteorologie,/wiki/Julius_Bartels
1941,3,,Max Caspar,7. Mai 1880,,1. Sep. 1956,Wissenschafts- und Medizingeschichte,/wiki/Max_Caspar
1941,4,,Adolfo Ferrata,1880,,1946,Innere Medizin,
1941,5,,Walter Frey,10. Jan. 1884,,2. Sep. 1972,Innere Medizin,/wiki/Walter_Frey_(Mediziner)
1941,6,,Albert Frey-Wyssling,9. Nov. 1900,,30. Aug. 1988,Botanik,/wiki/Albert_Frey-Wyssling
1941,7,,Paul Götz,2. Mai 1891,,29. Aug. 1954,Geophysik und Meteorologie,/wiki/Paul_G%C3%B6tz_(Geophysiker)
1941,8,,Fritz Heise,10. März 1866,,25. Okt. 1950,Geologie und Paläontologie,/wiki/Fritz_Heise
1941,9,,Folke Henschen,1881,,1977,Pathologie,
1941,10,,Ernst Hentschel,25. Feb. 1876,,9. Dez. 1945,Zoologie,/wiki/Ernst_Hentschel
1941,11,,Philipp Lersch,4. Apr. 1898,,15. März 1972,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Philipp_Lersch
1941,12,,Wladimir Markov,1883,,1962,Mikrobiologie und Immunologie,
1941,13,,Einar Meulengracht,7. Apr. 1887,,26. Dez. 1976,Innere Medizin,/wiki/Einar_Meulengracht
1941,14,,Karl Oberste-Brink,15. Juni 1885,,17. Jan. 1966,Geologie und Paläontologie,/wiki/Karl_Oberste-Brink
1941,15,,Paul Raethjen,11. Apr. 1896,,31. März 1982,Geophysik und Meteorologie,/wiki/Paul_Raethjen
1941,16,,Georg Schaltenbrand,26. Nov. 1897,,24. Okt. 1979,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Georg_Schaltenbrand
1941,17,,Bruno Schulz,1888,,1944,Zoologie,/wiki/Bruno_Schulz_(Meereskundler)
1941,18,,Max Simoneit,17. Okt. 1897,,2. Feb. 1962,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Max_Simoneit
1941,19,,Einar Sjövall,1879,,1964,Pathologie,
